Product Category (Enhanced E-commerce),Transaction ID,Product Revenue,Unique Purchases,Quantity,Avg. Price,Avg. QTY,Product Refund Amount,Basket-to-Detail Rate,Buy-to-Detail Rate
Herren/Schuhe/Schnürer,DE01333338,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333638,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333639,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333640,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333850,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333857,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333858,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333868,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333882,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333896,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333915,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333917,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333950,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333960,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333968,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333983,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333991,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333994,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333996,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333997,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01333999,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334009,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334012,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334014,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334022,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334027,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334152,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334168,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334174,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334186,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334187,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334196,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334198,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334199,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334236,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334260,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334446,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334448,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334648,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334659,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334744,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334754,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334758,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334781,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334786,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334826,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334834,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334843,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334849,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334850,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334871,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334873,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334943,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334945,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334948,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334955,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334983,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334990,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01334993,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335044,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335045,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335048,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335050,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335061,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335144,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335155,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335163,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335170,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335175,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335182,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335194,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335260,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335343,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335347,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335647,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335665,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335748,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335850,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335979,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01335988,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336046,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336142,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336166,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336173,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336174,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336190,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336192,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336212,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336235,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336238,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336244,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336245,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336302,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336327,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336337,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336357,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336364,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336366,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336369,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336377,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336378,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336390,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336391,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336393,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336399,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336403,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336411,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336419,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336420,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336424,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336433,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336434,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336435,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336439,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336446,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336458,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336464,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336467,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336472,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336482,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336493,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336494,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336495,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336503,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336510,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336511,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336520,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336536,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336538,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336543,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336573,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336620,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336625,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336629,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336630,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336631,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336632,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336633,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336637,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336638,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336641,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336643,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336644,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336645,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336646,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336648,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336651,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336652,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336654,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336655,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336658,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336660,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336662,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336664,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336672,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336673,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336674,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336677,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336679,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336683,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336685,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336690,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336692,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336694,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336697,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336700,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336703,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336705,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336707,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336710,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336715,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336718,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336719,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336721,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336734,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336739,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336740,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336742,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336743,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336745,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336748,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336751,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336752,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336754,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336761,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336762,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336763,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336764,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336772,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336774,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336775,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336776,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336777,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336780,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336781,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336784,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336789,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336790,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336791,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336793,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336794,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336799,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336801,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336802,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336806,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336809,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336811,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336813,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336815,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336818,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336820,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336821,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336822,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336827,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336828,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336829,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336831,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336834,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336836,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336837,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336839,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336846,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336849,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336850,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336852,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336857,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336858,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336863,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336864,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336876,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336884,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336885,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336893,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336897,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336905,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336906,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336909,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336910,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336912,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336915,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336921,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336922,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336923,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336926,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336935,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336942,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336945,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336948,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336959,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336960,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336966,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336968,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336976,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336977,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336979,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336980,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336981,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336982,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336983,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336991,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336993,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336995,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01336999,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337001,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337004,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337005,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337006,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337007,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337008,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337009,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337010,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337011,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337014,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337016,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337018,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337019,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337022,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337024,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337025,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337032,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337033,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337037,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337038,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337041,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337043,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337044,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337046,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337047,199.95,1,1,199.95,1,0,0.00%,0.00%
Herren/Schuhe/Schnürer,DE01337048,199.95,1,1,199.95,1,0,0.00%,0.00%
